date_utc,channel,message_id,link,text,views,forwards,replies,is_forward,has_media,media_type
2026-06-08 05:18:02,wargonzo,34686,https://t.me/wargonzo/34686,,41693,58,,0,1,document
2026-06-08 05:18:02,wargonzo,34685,https://t.me/wargonzo/34685,"**Иран бомбит Израиль во имя Моисея, Израиль игнорирует Трампа
**
Иран и Израиль обменялись ударами прошедшей ночью. Поводом для иранской ракетно-дроновой атаки стала продолжающаяся кампания израильских бомбардировок ливанского Бейрута и оккупация части этой страны. В атаке на Израиль применили 11 баллистических ракет, часть из них была запущена с территории Йемена. Данные о потерях не поступали.

США осудили действия Ирана, однако президент Дональд Трамп призвал Израиль не отвечать на провокацию ради сохранения мирного договора. Власти Израиля проигнорировали этот призыв. На фоне происходящего биржевые цены на нефть выросли на 3,63% до $96,75 за баррель.

Весьма необычно и красноречиво звучат надписи на листовках приклеенных к иранским ракетам:

«Во имя Господа, Бога чья сила больше чем сила любого корабля, самолёта или армии. Бога Христа и Бога Моисея. Бога всех свободных людей мира. Заявляем всем людям мира: ""Мы боремся с криминальной бандой. С испорченными людьми с острова Эпштейна. Мы не пойдём на компромиссы в вопросах безопасности наших людей. Мы положим конец миру коррупции и ростовщичества. Как завещали нам Иисус и Моисей"" ».

👉🏻[Присоединяйтесь к WarGonzo в MAX](https://max.ru/WarGonzo)",42461,57,,0,1,document
2026-06-08 06:00:40,dva_majors,94211,https://t.me/dva_majors/94211,"📝**Главное от Рыбаря**📝
__дайджест материалов за 7 июня__

Китайцы таки начали спецоперацию против Тайваня, правда, пока только [правоохранительную](https://t.me/rybar/80872). В случае же реальной войны им явно придется бороться со «Старлинком», который взрывом одной атомной бомбы в космосе, вопреки популярному мнению, [не уничтожить](https://t.me/rybar/80876).

❗Подробнее об этих и других темах читайте в нашем дайджесте.

➡ **Рыбарь ****@rybar** — говорим о сложном просто.

__Основной ресурс нашего аналитического центра. Самые важные и интересные материалы.__

▪Хроника СВО, штурмовики ГВ «Запад» [наступают](https://t.me/rybar/80875) в Лиман
▪Специальная морская [операция](https://t.me/rybar/80868) КНР
▪Кризис [контейнерных](https://t.me/rybar/80870) перевозок
▪Причина антимигрантских [протестов](https://t.me/rybar/80871) 
▪Новые [вызовы](https://t.me/rybar/80873) для судебной системы 
▪Нужен ли [ядерный взрыв](https://t.me/rybar/80876) на орбите
➡**АЗИАТАРЬ ****@rybar_pacific**

**Китайцы** [организовали](https://t.me/rybar_pacific/2560) спецоперацию в водах возле **Тайваня** — это [ответ](https://t.me/rybar_pacific/2558) на действия **филиппинцев** и **японцев**. В **Южной Корее** [прошли](https://t.me/rybar_pacific/2559) выборы, по итогам которых правящая партия укрепила позиции. Ну а в **Юго-Восточной Азии** все никак [не могут справиться](https://t.me/rybar_pacific/2565) с онлайн-мошенничеством.
➡**АМЕРИКАРЬ ****@rybar_america**
 
Трамп [реабилитировал](https://t.me/rybar_america/1530) бывшего конгрессмена, Минздрав [ужесточил](https://t.me/rybar_america/1531) правила получения медстраховки, в США думают [отдать](https://t.me/rybar_america/1532) иранские активы союзникам, администрация [вливает](https://t.me/rybar_america/1533) сотни миллионов в угольную промышленность.
➡**АФРИКАРЬ ****@rybar_Africa**

Транзит власти в Бенине спровоцировал новую волну иностранного интереса к этой стране. Пока китайцы в экономических целях [пытаются](https://t.me/rybar_africa/3893) примирить властей Котону с соседями, французы [оказывают](https://t.me/rybar_africa/3894) прямое влияние на формирование местного правительства.
➡**БАЛКАНАРЬ ****@balkanar**

В Албании [протесты](https://t.me/balkanar/2068) против проекта Джареда Кушнера выходят на новый уровень. Тем временем сербская оппозиция готовится выступить единым [фронтом](https://t.me/balkanar/2071) на досрочных парламентских выборах и пытается использовать протестующих в своих целях.
➡**ЕВРОПАРЬ ****@evropar**

Европейцам [обещают](https://t.me/evropar/1866) безработицу, а те [подумывают](https://t.me/evropar/1865) высылать военнообязанных украинцев. Американская администрация [отреагировала](https://t.me/evropar/1867) на убийство Генри Новака в Великобритании.
➡**КАВКАЗАРЬ ****@caucasar**

**Армянские** выборы [прошли](https://t.me/caucasar/1852) на фоне скандалов, а итоговая явка [составила](https://t.me/caucasar/1853) почти 60%. В **Грузии русофобы** попытались [сорвать](https://t.me/caucasar/1851) день **русского** языка, в то время как **азербайджанцы** [не захотели](https://t.me/caucasar/1850) отпускать **французского** шпиона.
➡**ЛАТИНАРЬ ****@rybar_latam**

В Аргентине [действуют](https://t.me/rybar_latam/3037) прокитайские компании, в Перу [используют](https://t.me/rybar_latam/3036) опыт Венесуэлы в качестве предлога на выборах. Власти Кубы [выдают](https://t.me/rybar_latam/3034) оружие гражданским.
➡**ОРИЕНТАРЬ ****@rybar_mena**

Пока ОПЕК [повышает квоты](https://t.me/rybar_mena/5448), в Ираке снова [удары](https://t.me/rybar_mena/5442) по курдам. В это время в Израиле — [протесты](https://t.me/rybar_mena/5449) харедим, а золотой век ХАМАС, видимо, [прошел](https://t.me/rybar_mena/5451).
➡**ТУРАНАРЬ ****@rybar_stan**** 
**
**Туркменский** газ [манит](https://t.me/rybar_stan/2202) **малайзийцев** (но пойдет он в Китай), а в **Узбекистане** [заявили](https://t.me/rybar_stan/2204) о переговорах между **талибами** и **пакистанцами**.

©️[**Подписывайтесь на все каналы**](https://t.me/addlist/rwuWeljuxvQ2NDcy)©️
#дайджест #итоги
 
**✈**** **[RU](https://t.me/rybar)** | ****✈**** **[EN](https://t.me/rybar_in_english)** | ****✉**** **[MAX](https://max.ru/Rybar)

✉ [VK](https://vk.com/rybar_force) | ✉ [RuTube](https://rutube.ru/u/rybar/) | ✉ [ОК](https://ok.ru/group/70000041986659) | ✉ [Дзен](https://dzen.ru/rybar)

💸[**Поддержать нас**](https://qr.nspk.ru/BS1A0068ID10D33B9IBAQRQ4M9T0NIFN?type=01&bank=100000000008&crc=36CB)",89315,11,38,1,1,webpage
2026-06-08 06:09:01,wargonzo,34694,https://t.me/wargonzo/34694,,44666,63,,0,1,photo
2026-06-08 06:09:01,wargonzo,34693,https://t.me/wargonzo/34693,,48270,63,,0,1,photo
2026-06-08 06:09:01,wargonzo,34692,https://t.me/wargonzo/34692,,45232,63,,0,1,photo
2026-06-08 06:09:01,wargonzo,34691,https://t.me/wargonzo/34691,,37658,63,,0,1,photo
2026-06-08 06:09:01,wargonzo,34690,https://t.me/wargonzo/34690,"⚡️Фронтовая сводка на утро 08.06.26⚡️

**Запорожский фронт**
Продолжаются бои в районе Степногорска. (Рис. 1.1) 

На Гуляйпольском направлении идут бои в районе Верхняя Терса – Воздвижевка. ВС РФ продвигаются в сторону Орехова и занимают новые позиции на рубеже Чаривное – Луговское. Выше по фронту войска РФ продвигаются северо-западнее Александрограда. (Рис. 1.2) 

**Донецкий фронт**
На Красноармейском направлении продолжаются бои в районе Гришино, Василевки, Новоалександровки. (Рис. 2.1) 

На Константиновском направлении войска РФ продвигаются в городской застройке. По сведениям источников, ВС РФ выходят к северо-западному выезду из Константиновки. Идут бои в Молочарке.

На Краснолиманском направлении ВС РФ расширяют зону контроля в Масляковке. Есть продвижение от железнодорожной станции Брусин к селу Щурово. Продолжаются бои в Озёрном. (Рис. 2.2) 

**Харьковский фронт**
На Купянском направлении продолжаются боестолкновения на обоих берегах реки Оскол. ВС РФ занимают новые позиции в северной части Купянска-Узлового, атакуют в Подолах. Есть продвижение от Куриловки в сторону Ковшаровки. Сообщается, что в Купянске ВС РФ вернули часть позиций в центральной части города. Идут бои в районе Двуречной. (Рис. 3.1) 

На Волчанском направлении ВС РФ ведут бои в районе села Бударки. Сообщается о столкновениях в северной части Казачьей Лопани. ( Рис. 3.2, Рис. 3.3) 

**Сумской фронт**
Идут бои в Кондратовке. ВС РФ продвигаются от Малой Корчаковки в сторону Писаревки. На Глуховском направлении продолжаются бои за Бачевск. Есть продвижение западнее населённого пункта Сопычь. (Рис. 4) 

__Смотрите ежедневные сводки от аналитического отдела проекта__
@wargonzo",38914,63,,0,1,photo
2026-06-08 06:09:01,wargonzo,34689,https://t.me/wargonzo/34689,,40416,64,,0,1,photo
2026-06-08 06:09:01,wargonzo,34688,https://t.me/wargonzo/34688,,37881,64,,0,1,photo
2026-06-08 06:09:01,wargonzo,34687,https://t.me/wargonzo/34687,,33911,63,,0,1,photo
2026-06-08 06:15:54,sashakots,62219,https://t.me/sashakots/62219,"**Блокада Крыма. Киев открывает охоту на пассажирские составы**

ВСУ продолжают планомерно идти к полной блокаде Крыма. В ночь на 8 июня украинский дрон ударил по тепловозу пассажирского поезда №68 Москва — Симферополь. Помощник машиниста погиб, машинист ранен. Пассажиры не пострадали. Об этом сообщил глава Республики Крым Сергей Аксёнов.

«Гранд Сервис Экспресс» был вынужден полностью приостановить плановое движение пассажирских поездов на полуострове. Пассажиров трёх составов везут в Симферополь автобусами, ещё восемь поездов стоят. Всех людей, оказавшихся на крымских участках, эвакуировали.

И вот тут стоит остановиться. Вчера мы разбирали Чонгар — удар по мосту, объезд через Армянск и Перекоп, выжигание трассы Р-280 «Новороссия». Сегодня — рельсы. Пазл складывается, и складывается он не первый день.

Хронология последней недели говорит сама за себя:

▪️ 2 июня — атака на станцию Джанкой, повреждены вагоны «Таврии» и инфраструктура вокзала.

▪️ 4 июня — удар БПЛА по пригородной электричке на маршруте Азовское — Керчь. Один человек погиб, трое ранены.

▪️ 5 июня — Крымская железная дорога частично останавливает электрички, меняет график «Таврии».

▪️ 8 июня — поезд №68, гибель помощника машиниста.

Логика противника всё та же, что и с бензовозами на Р-280: не уничтожить, а задушить. Сначала — топливо. Потом — мосты. Теперь — пассажирский поток. Что немаловажно, бьют именно по локомотивам, по «голове» состава, понимая, что без тяги встанет всё.

Что мы получаем по факту? Удар сразу по двум фронтам.

Первый — военно-логистический. Железная дорога — это не только отпускники с чемоданами. По тем же путям идут топливо, продовольствие, стройматериалы для всей южной группировки.

Второй — психологический. Самое начало курортного сезона. В вагонах — семьи, дети. Цель Киева простая: чтобы билет в Крым в июне 2026-го воспринимался не как поездка к морю, а как лотерея. Чтобы заполняемость отелей просела, чтобы перевозчики поднимали страховки. Туриндустрия полуострова — это миллиарды рублей в год. По ней и работают.

О том, почему следующей целью может стать Крымский мост, [подробно писал в МАКСе](https://max.ru/kots/AZ6hy8anRdo).

@sashakots",51274,700,,0,1,webpage
2026-06-08 06:23:06,Sladkov_plus,15601,https://t.me/Sladkov_plus/15601,"Прикосновение двух ладоней боевого товарища… Как ритуал какой-то, как отпускание грехов или благословение. 

Алексей «Ейск», бригада «Пятнашка». 
Через три часа он погибнет во время штурма Дебальцево. 
15 февраля 2015 года.",91886,59,,0,1,photo
2026-06-08 06:26:36,dva_majors,94213,https://t.me/dva_majors/94213,,134617,472,,0,1,photo
2026-06-08 06:26:36,dva_majors,94212,https://t.me/dva_majors/94212,"🇺🇸🇮🇱🇦🇿**CNN: Израиль направил войска в Азербайджан во время войны в Иране в рамках секретной операции в регионе**

По данным издания 🇮🇱Израиль **тайно развернул** элитные военные и разведывательные подразделения в 🇦🇿Азербайджане во время войны с 🇮🇷Ираном.

Подразделения **базировались в нескольких локациях на юге Азербайджана**, рядом с северной границей Ирана. Ближайшая точка – около 97 км от иранского города Тебриз, по **которому Израиль наносил удары.**

Состав сил **включал несколько десятков военнослужащих** из подразделения спецназа, элитных вертолётных боевых и спасательных сил и разведки (**Моссада**).

**В задачи группы входил** сбор разведданных, запуск дронов и координация ударов, потенциальные спасательные миссии. **Это дало Израилю удобную позицию для наблюдения за северным Ираном и поддержки ударов.** Одним из озвученных эпизодов стало задействование этой группы для операции по **ликвидации** 4 марта 2026 года **высокопоставленного офицера ****🇮🇷****КСИР **Рахмана Могаддама.

В 2025 году **руководство Ирана потребовало от Азербайджана** провести расследование **по факту проникновения израильских БПЛА в иранское воздушное пространство через воздушное пространство Азербайджана** в ходе «12-дневной войны».

✨Вот так, **называющий себя мусульманином, ****🍅****помидорный царёк Алиев** стал **помощником израильского государства** в деле **массового убийства мусульман** в Исламской Республике Иран. Ранее [**мы также показали схему**](https://t.me/dva_majors/78077) как 🇦🇿Азербайджан и его хозяева из 🇹🇷Турции, **выставляющей себя заступницей всех мусульман мира и врагом сионистского государства**, организовали торговлю с 🇮🇱Израилем нефтью и нефтепродуктами, **которая не останавливалась даже в период уничтожения ****▪️****палестинской Газы**. Кроме того, **Азербайджан является одним из спонсоров израильского военно-промышленного комплекса**, закупая **ежегодно** вооружений на миллиарды долларов.

[**Два майора**](https://t.me/dva_majors)
[**Два майора в МАХ**](https://max.ru/dva_majors)",133546,477,69,0,1,photo
2026-06-08 06:30:11,dva_majors,94214,https://t.me/dva_majors/94214,"С 20.00 до 08.00 мск дежурными средствами ПВО **перехвачены и уничтожены 310 украинских БПЛА самолетного типа** над территориями **Белгородской, Брянской, Курской, Ростовской, Волгоградской, Саратовской, Орловской, Тульской, Липецкой, Калужской, Рязанской областей, Краснодарского края, Московского региона, Республики Крым и над акваториями Черного и Азовского морей**, - Минобороны России

[**Два майора**](https://t.me/dva_majors)
[**Два майора в МАХ**](https://max.ru/dva_majors)",90831,72,304,0,0,
2026-06-08 06:34:01,ngp_razvedka,25522,https://t.me/ngp_razvedka/25522,"🚀 **Твое послание улетит к хохлам. В буквальном смысле этого слова. **

Мы обещали уникальный движ? Его есть у нас.  
Сегодня запускаем уникальный ивент, который никто не проводил до нас.
Дадим шанс каждому подписчику, то есть вам, отправить личное послание той стороне. 
Не в комментариях, а в прямом смысле - на борту взрослого дрона!

Короткая фраза, слово, или позывной, пишем на дроне и он летит на врага.
Раньше это было доступно только нам самим и на наше усмотрение, но теперь эту возможность получите и вы. 

📜 Правила участия:

1. ОЧЕНЬ ВНИМАТЕЛЬНО читаем пост с критериями относительно характера надписи (первый в комментариях). 
2. Какое угодно количество билетов и надписей на одного человека, можете оплатить столько раз, сколько посчитаете нужным. 
3. Дедлайн — пятница, 12.06., 20:00 по московскому.
4. Оплата — да, она будет, потому что ивенты привлекают огромное количество ботов и троллей, перебирать их вручную никак невозможно, не хватит времени.
Но, сумма будет символической, доступной любому человеку, только чтобы отсеять троллей, как пачка сигарет или стакан кофе: 3️⃣3️⃣3️⃣ рубля за один билет.

Как оплатить и оставить заявку:

👉 Переведи 333 ₽ на: 

💳 `2202202361673274`

💳 СБП (Сбер 💳 и Т-банк 💳)
`+79188243957`

Марина Сергеевна Б.

👉 В комментарии к этому посту прикрепляешь скриншот перевода и указываешь свою желаемую надпись.

Всё. Твоя заявка в игре.

🎲 Как выбирается победитель:

· Самым честным образом: рандомайзером.
· Количество победителей — 5.
· Итоги — в выходные вечером. Фото дрона с надписью — до запуска — публикуются на канале в течении следующей рабочей недели.

⏳ До пятницы — 5 дней.

Стартуем сейчас, дроны готовы, маркеры заправлены, рука набита. 

Поехали.

✈️ [НгП раZVедка](https://t.me/NgP_raZVedka) 🦇 [ДРГ в МАХ](https://max.ru/NgP_raZVedka) 📲",18268,50,328,0,1,document
2026-06-08 06:45:19,sashakots,62220,https://t.me/sashakots/62220,"ИНОСМИ Перестройка французского автопрома и будущее украинских беженцев 

Le Monde (Франция). «За несколько лет, как рассказывает Луи Перна, президент небольшой промышленной группы HBP (130 сотрудников) из долины Арв (Верхняя Савойя), произошел ""полный переворот в мышлении"". ""Лет десять-пятнадцать назад сектор обороны казался бесперспективным. На нас иногда пальцем показывали за то, что мы работаем в том числе и в этой области. Особенно учитывая, что мы, как и многие другие, позиционируем себя как социально ответственный бизнес. Нам говорили: „Это не очень этично“. Даже банки смотрели косо. Все изменилось с началом конфликта на Украине"" замечает, что это, прежде всего, отразилось в лексике: ""Раньше говорили „военно-промышленный комплекс“, теперь — „оборонка“"". В 1986 году, в начале его работы в семейном бизнесе, на автомобилестроение приходилось 60%. Сегодня — всего 6%. За то же время, в рамках стратегии диверсификации, доля оборонки выросла с 0% до 15%, и тенденция к росту сохраняется».

Politico (США). «Министры внутренних дел ЕС ""решительно поддерживают"" предложение исключить мужчин призывного возраста из европейской программы временной защиты украинских беженцев, заявил министр миграции Швеции Юхан Форсселль. Срок действия временного статуса, по которому более четырех миллионов украинских беженцев получили право работать, жить и учиться в европейских странах, истекает в марте 2027 года. Действие директивы уже неоднократно продлевалось, и в настоящее время ведется подготовка к очередному продлению. Сейчас обсуждается предложение исключить из этой программы мужчин в возрасте от 23 до 60 лет, подлежащих призыву на воинскую службу. В кулуарах саммита министров внутренних дел ЕС в Люксембурге в четверг Форсселль сказал, что участники ""практически единодушно"" настроены продлить временную защиту».

Axios (США). «Президент Трамп намерен позвонить премьер-министру Израиля Биньямину Нетаньяху и убедить его не отвечать на ракетный удар Ирана, о чем сам Трамп сообщил изданию Axios. ""Я собираюсь прямо сейчас позвонить Биби и сказать ему, чтобы он не наносил ответный удар. Каждая сторона уже получила свое. Израиль нанес свой удар, Иран — свой. Еще один раунд нам не нужен"", — заявил Трамп. Режим прекращения огня на Ближнем Востоке оказался на грани срыва после того, как Израиль атаковал Бейрут, а Иран в ответ выпустил несколько волн ракет. Трамп спешно пытается остановить эскалацию, которая может похоронить его надежды на заключение долгосрочного соглашения с Ираном. Ответ Нетаньяху станет показателем того, насколько сильным влиянием на Израиль все еще обладает американский президент».

@sashakots",35736,21,,0,0,
2026-06-08 06:50:06,dva_majors,94215,https://t.me/dva_majors/94215,"**Дружковское направление**

[Гвардейцы 33-го мотострелкового полка](https://t.me/dva_majors/83222) передают слова благодарности читателям канала за помощь в недавнем [сборе](https://t.me/dva_majors/93090) для их подразделения.

✨ Благодаря вашей поддержке бойцам были переданы несколько инкубаторов. Остальная часть оборудования сейчас находится в пути и вскоре также будет доставлена фронтовикам.

⭐️ После получения всех инкубаторов бойцы обещали записать отдельное отчётное видео и показать, как народная помощь добралась до подразделения.

✨⭐️ Ссылка на актуальный сбор:
https://t.me/dva_majors/93744
—
[БФ Два майора](https://t.me/front_narod)",92559,4,1,0,1,document
2026-06-08 06:50:39,dva_majors,94216,https://t.me/dva_majors/94216,"**Последствия удара по поезду в Крыму: Поезда из Крыма начнут движение из Керчи**

До Керчи пассажиры будут отправляться автобусами, автобусы заполняются и отправляются по мере прибытия и очередности в соответствии с расписанием поездов.

В Керчь уже отправлены часть пассажиров из поезда №92 Севастополь — Москва, отправлением 7 июня.

Как сообщили в пресс-службе компании-перевозчика, планируется отправка автобусами из Симферополя пассажиров поездов:

№92 Севастополь - Москва, отправлением 7 июня
№174 Евпатория - Москва, отправлением 7 июня
№98 Симферополь - Москва, отправлением 8 июня

🔴  Начиная со второй половины дня с вокзала Симферополя в Керчь отправят пассажиров поездов

№316 Симферополь - Адлер, отправлением 8 июня. Автобус отправится в 12-30
№25 Симферополь - Минеральные Воды, отправлением 8 июня, в 20-30

🔴  Пассажирам поезда №27/28 Симферополь - Москва, отправлением 8 июня информация об отправлении будет сообщено дополнительно.

В настоящий момент в Симферополь на автобусах везут пассажиров поездов:

№77 Санкт-Петербург - Симферополь, отправлением 6 июня
№7 Санкт-Петербург - Севастополь, отправлением 6 июня.

Пассажиры поезда №068 Москва-Симферополь, отправлением 6 июня, доставлены автобусами на вокзал Симферополя.

[**Два майора**](https://t.me/dva_majors)",109672,499,255,0,0,
2026-06-08 06:59:59,dva_majors,94217,https://t.me/dva_majors/94217,"✨**Сбор на** **Краснолиманское направление**✨
531 человек участвовал в сборе за сутки

Бойцам **зенитно-ракетной батареи** нужна народная поддержка!
В зоне ответственности подразделения фронтовики выполняют задачи по прикрытию наших войск и важных объектов. 

Для боевой работы им необходимо оптоволокно, которое позволяет сохранять устойчивое управление беспилотниками даже в условиях активного противодействия противника.

**Необходимо: 3 000 000 ₽
**Собрано за сутки: 137 302 ₽
Собрано всего: 1 635 100 ₽
Осталось собрать: **1 364 900 ₽**
—
**Реквизиты для добровольных 
пожертвований: **
✔️любым удобным способом **на сайте** «Два майора» - https://dva-majors.ru 
✔️ на счет БФ «Два майора» перевод **по СБП** без комиссии:  https://qr.nspk.ru/AS1A002SNGS125GG8HFRLP618Q3H3GRI?type=01&bank=100000000111&crc=DF0D
✔️T-Банк: https://pay.cloudtips.ru/p/4641cedb
✔️**для юридических лиц **(покажите друзьям - бизнесменам!): 
ИНН: 2365033577
КПП: 236501001
БИК: 040349602
Р/с 40703810530000007491
—
Карта Сбербанка физического лица (Е.В.М.), **представителя Фонда**: 
2202206209199178
`2202206209199178`

**Всё для Фронта! **🇷🇺 

Наш официальный сайт:
https://dva-majors.ru
—
[БФ Два майора](https://t.me/front_narod)",96420,3,16,0,1,document
2026-06-08 07:04:41,rusich_army,29882,https://t.me/rusich_army/29882,"🤙 **Высокое мастерство и оперативность
**
Кадры работы наших разведчиков, артиллеристов и операторов FPV. Парни нашли и уничтожили ПУ БпЛА противника вместе с личным составом. 

🤙[Архангел Спецназа](https://t.me/rusich_army)!

❗️🤙 [Если не грузит видео - смотрите у нас в MAX](https://max.ru/arx_spn)",87258,33,12,0,1,document
2026-06-08 07:10:19,sashakots,62221,https://t.me/sashakots/62221,"#СВОиДело

Вместе с [Ассоциацией ветеранов СВО](https://t.me/veteranysvo) продолжаем рассказывать о тех, кто, вернувшись с фронта, нашел себя в мирной жизни, открыв собственное дело.

Дмитрий Лузан из Бердска Новосибирской области в 2023 году заключил контракт, служил в инженерно-штурмовом взводе в десантном подразделении. После возвращения он открыл в родном городе военно-патриотический конный клуб «Никто кроме нас». Клуб предназначен для социальной реабилитации и патриотического воспитания. 

На средства соцконтракта, выделенного в рамках нацпроекта «Семья», Дмитрий приобрёл двух лошадей и необходимый запас кормов. Сегодня инфраструктура включает конюшню, манеж для выгула, зону отдыха и всё необходимое снаряжение.

Дмитрий советует тем, кто хочет начать своё дело после возвращения: сначала восстановить нервную систему, выбрать занятие по душе, не стесняться обращаться за помощью к государству — и тогда всё получится.

Связаться с ним и другими героями рубрики помогут в Ассоциации ветеранов СВО. Пишите — veteransvo@polkrf.ru",29002,17,,0,1,document
2026-06-08 07:32:19,rybar,80895,https://t.me/rybar/80895,"**📝****Новый удар по поезду****📝**

Как мы и предполагали, нарушив сухопутное сообщение с **Крымом** по **трассе Р-280**, украинские формирования наращивают удары по альтернативным способам добраться до полуострова. Недавно атакованы [сухогрузы](https://t.me/rybar/80838), а теперь вновь целью стал поезд.
 
Утром **8 июня **дроны ВСУ атаковали пассажирский поезд **«Москва — Симферополь»**, поразив тепловоз. В результате помощник машиниста погиб, а машинист получил ранения.

Пассажиры не пострадали, их доставили к месту назначения автобусами. После этой атаки железнодорожный оператор эвакуировал пассажиров **всех поездов на территории Крыма**, движение нескольких составов приостановлено.
 
Устремления противника на поверхности – нарушая логистику любых грузов и пассажирское сообщение с **Крымом**, украинские формирования добиваются разрастания кризиса в юго-западных регионах **России**. И чем более широкие слои населения он заденет, тем сложнее на него будет реагировать.
 
📌По мере продолжения ударов по различным путепроводам весьма **вероятным будет начало локального наступления** ВСУ с обозначенной хотя бы медийно целью «отрезания» сухопутного коридора. Возможны и попытки атак по инфраструктуре вокруг **Крымского** **моста**. А следом даже минимальные тактические успехи противник попытается раздуть для возникновения паники и дальнейшего усугубления кризиса.
#Крым #Россия #Украина
**✈**** **[**RU**](https://t.me/rybar)** | ****✈**** **[**EN**](https://t.me/rybar_in_english)** | ****✉**** **[**MAX**](https://max.ru/Rybar)

✉️ [**VK**](https://vk.com/rybar_force) | ✉️ [**RuTube**](https://rutube.ru/u/rybar/) | ✉️ [**ОК**](https://ok.ru/group/70000041986659) | ✉️ [**Дзен**](https://dzen.ru/rybar)

💸[**Поддержать нас**](https://qr.nspk.ru/BS1A0068ID10D33B9IBAQRQ4M9T0NIFN?type=01&bank=100000000008&crc=36CB)",203876,482,,0,1,photo
2026-06-08 07:35:42,sashakots,62224,https://t.me/sashakots/62224,,47178,40,,0,1,document
2026-06-08 07:35:42,sashakots,62223,https://t.me/sashakots/62223,,47819,40,,0,1,document
2026-06-08 07:35:42,sashakots,62222,https://t.me/sashakots/62222,"Ближний Восток. Ночь взаимных ударов. Что на эту минуту

Ровно сто дней войне США и Израиля с Ираном — она началась 28 февраля. И как раз к этой дате регион подошёл к опасной черте: перемирие от 8 апреля затрещало по швам.

Как разворачивалась ночь

▪️ Утром 7 июня ЦАХАЛ без предупреждения отработал по южным пригородам Бейрута — район Дахия, цель «штабы Хезболлы». Вашингтон «зелёного света» не давал; американские чиновники прямо заявили — «мы к этому непричастны».

▪️ Вечером — иранский ответ. Волна баллистики по северу Израиля, первая после апрельского перемирия. Сирены по всей стране, госпитали переведены в подземные бункеры. Госдеп США выпустил предупреждение для своих граждан в Иордании.

▪️ Параллельно из Йемена — пуск ракеты по Израилю. Перехвачена. Через несколько часов хуситы взяли ответственность.

▪️ В Саудовской Аравии — тревога в провинции Эль-Хардж, где стоит американская авиабаза Принц Султан. Тегеран категорично отрицает: «Иран не делал ни одного выстрела в сторону КСА».

▪️ В иорданской Ар-Рамте упал крупный фрагмент ракеты. Спикер правительства Мохаммад аль-Момани: «Никому не позволим превратить Иорданию в поле боя».

▪️ Под утро 8 июня ВВС Израиля ударили по западному и центральному Ирану. Взрывы — в Тегеране, Исфахане, Тебризе, Кередже. Любопытно: израильские СМИ утверждают, что самолёты в иранское воздушное пространство не входили — стреляли из-за пределов границ.

▪️ Главная цель — нефтехимический комплекс Karun Petrochemical в Махшахре, провинция Хузестан. Поражены энергоблоки «Фаджр-1» и «Фаджр-2», обеспечивающие более 50 производств — около 85% всего иранского нефтехимического экспорта. Тегеран признал пятерых раненых.

Угрозы хуситов в Красном море
Йеменцы не ограничились пуском по Израилю. Параллельно официально объявили о возобновлении морской блокады: под прицелом снова все суда, «аффилированные с Израилем», в Красном море, Баб-эль-Мандебе и Аденском заливе. 

Что говорит Иран
МИД: удар — «необходимая самооборона», ответ на нарушения Израилем перемирия, включая совместные с США атаки на иранские суда. Военный советник верховного лидера Мохсен Резаи: «Каждое новое действие будет встречено более сокрушительным ответом». Спикер Центрального командования КСИР Ибрахим Зольфакари обвинил Вашингтон в выдаче «зелёного света» Тель-Авиву.

Что говорит Вашингтон
Трамп — фактически потребовал от Нетаньяху воздержаться от ответа: «Израиль провёл свою атаку, Иран — свою. Нам не нужна ещё одна». Сделка с Тегераном, по его словам, «очень близка» — окно понедельник-среда. Удар по Бейруту раскритиковал. Нетаньяху «согласился» — и тут же на рассвете отработал по Ирану.

Что говорит Тель-Авив
ЦАХАЛ: поражены «военные объекты иранского террористического режима». Нетаньяху и Кац: «Иран совершил серьёзную ошибку, баланс изменить не позволим». Меняется логика: под удар идут объекты двойного назначения. Махшахр — первый звонок.

Что из этого следует
🔻 Перемирие де-факто пошло трещинами. Триггер — несогласованный с Вашингтоном удар по Бейруту.

🔻 Трамп публично ставит сделку с Ираном выше интересов Нетаньяху.

🔻 Иранский залп подан как «предупредительный выстрел», а не открытие новой фазы.

🔻 Хуситы возвращают Красное море в режим войны — удар по мировой логистике пойдёт раньше, чем по Тель-Авиву.

Хроника дня - в [моем МАКСе](https://max.ru/kots).

@sashakots",43410,41,,0,1,document
